date,region,city,crime_type,latitude,longitude,severity
2023-08-13,Шымкент,Шымкент,Изнасилование,42.3992,69.5701,5
2023-08-13,Жамбылская область,Тараз,Разбой,42.9417,71.3769,4
2023-08-14,Акмолинская область,Кокшетау,Грабёж,51.2339,71.4225,2
2023-08-14,Алматы,Алматы,Разбой,43.3217,76.9166,3
2023-08-14,Астана,Астана,Кража,51.1231,71.4901,2
2023-08-14,Астана,Астана,Разбой,51.239,71.5426,4
2023-08-14,Алматы,Алматы,Разбой,43.1574,76.841,3
2023-08-14,Алматы,Алматы,Кража,43.1996,76.7909,1
2023-08-15,Алматы,Алматы,Кража,43.2,76.8722,2
2023-08-15,Алматы,Алматы,Разбой,43.1393,76.8821,4
2023-08-16,Жамбылская область,Тараз,Разбой,42.9463,71.4497,4
2023-08-16,Алматы,Алматы,Мошенничество,43.1764,76.921,2
2023-08-16,Западно-Казахстанская область,Уральск,Другое,51.2525,51.279,2
2023-08-16,Астана,Астана,Грабёж,51.1675,71.3731,3
2023-08-16,Шымкент,Шымкент,Грабёж,42.3806,69.6188,2
2023-08-16,Шымкент,Шымкент,Грабёж,42.3113,69.5734,3
2023-08-17,Астана,Астана,Кража,51.2644,71.3503,2
2023-08-17,Акмолинская область,Кокшетау,Кража,51.258,71.4816,1
2023-08-17,Туркестанская область,Туркестан,Кража,43.2462,68.3474,1
2023-08-17,Павлодарская область,Павлодар,Изнасилование,52.3377,76.9939,4
2023-08-18,Жамбылская область,Тараз,Грабёж,42.9734,71.3097,3
2023-08-18,Алматы,Алматы,Кража,43.2283,76.8097,1
2023-08-19,Костанайская область,Костанай,Убийство,53.247,63.5353,5
2023-08-19,Карагандинская область,Караганда,Грабёж,49.8345,73.1619,2
2023-08-19,Атырауская область,Атырау,Кража,47.0625,51.8921,1
2023-08-19,Астана,Астана,Кража,51.1552,71.3674,1
2023-08-19,Астана,Астана,Кража,51.2505,71.3585,2
2023-08-19,Алматинская область,Талдыкорган,Грабёж,43.129,76.9367,3
2023-08-19,Туркестанская область,Туркестан,Кража,43.2038,68.2917,2
2023-08-20,Алматы,Алматы,Мошенничество,43.1289,76.8435,3
2023-08-20,Жамбылская область,Тараз,Разбой,42.97,71.3787,3
2023-08-20,Карагандинская область,Караганда,Кража,49.7373,73.1915,2
2023-08-20,Алматы,Алматы,Кража,43.1514,76.7781,2
2023-08-21,Жамбылская область,Тараз,Кража,42.8912,71.4498,2
2023-08-21,Северо-Казахстанская область,Петропавловск,Кража,54.8493,69.1245,2
2023-08-21,Шымкент,Шымкент,Кража,42.2893,69.6369,2
2023-08-21,Западно-Казахстанская область,Уральск,Грабёж,51.2524,51.3667,3
2023-08-21,Алматы,Алматы,Кража,43.185,76.8725,2
2023-08-22,Шымкент,Шымкент,Разбой,42.3623,69.6676,4
2023-08-22,Астана,Астана,Кража,51.2303,71.3557,2
2023-08-23,Атырауская область,Атырау,Кража,47.0489,51.8704,1
2023-08-24,Жамбылская область,Тараз,Грабёж,42.8955,71.3143,3
2023-08-24,Алматы,Алматы,Вымогательство,43.1741,76.8655,3
2023-08-24,Алматы,Алматы,Кража,43.2919,76.7915,2
2023-08-25,Алматинская область,Талдыкорган,Грабёж,43.2849,76.8404,2
2023-08-25,Акмолинская область,Кокшетау,Грабёж,51.1236,71.4383,3
2023-08-25,Алматы,Алматы,Кража,43.1371,76.8098,2
2023-08-26,Павлодарская область,Павлодар,Разбой,52.2709,76.9543,4
2023-08-26,Алматы,Алматы,Грабёж,43.2336,76.9314,2
2023-08-27,Атырауская область,Атырау,Разбой,47.0269,51.8934,4
2023-08-27,Восточно-Казахстанская область,Усть-Каменогорск,Кража,49.9333,82.5667,2
2023-08-27,Карагандинская область,Караганда,Кража,49.8731,73.1226,2
2023-08-28,Восточно-Казахстанская область,Усть-Каменогорск,Разбой,50.0108,82.6533,4
2023-08-28,Астана,Астана,Разбой,51.245,71.5481,4
2023-08-28,Алматы,Алматы,Грабёж,43.3083,76.766,3
2023-08-28,Актюбинская область,Актобе,Вымогательство,50.3348,57.1679,4
2023-08-29,Кызылординская область,Кызылорда,Вымогательство,44.8883,65.5662,4
2023-08-29,Астана,Астана,Кража,51.1439,71.4245,1
2023-08-29,Шымкент,Шымкент,Кража,42.351,69.6508,2
2023-08-29,Актюбинская область,Актобе,Разбой,50.3521,57.1497,3
2023-08-29,Алматы,Алматы,Кража,43.1221,76.7522,2
2023-08-30,Костанайская область,Костанай,Кража,53.1706,63.5389,1
2023-08-30,Восточно-Казахстанская область,Усть-Каменогорск,Грабёж,49.8989,82.6944,3
2023-08-30,Алматы,Алматы,Грабёж,43.2621,76.8492,3
2023-08-31,Алматы,Алматы,Убийство,43.2243,76.9036,5
2023-08-31,Мангистауская область,Актау,Кража,43.5678,51.191,1
2023-08-31,Акмолинская область,Кокшетау,Грабёж,51.1379,71.5094,2
2023-08-31,Алматы,Алматы,Кража,43.2713,76.9322,1
2023-08-31,Алматы,Алматы,Кража,43.1555,76.7684,1
2023-08-31,Атырауская область,Атырау,Кража,47.1164,51.9459,1
2023-08-31,Карагандинская область,Караганда,Кража,49.8489,73.1556,2
2023-09-01,Атырауская область,Атырау,Грабёж,47.0602,51.8018,3
2023-09-01,Астана,Астана,Кража,51.2618,71.4491,2
2023-09-01,Карагандинская область,Караганда,Кража,49.7662,73.1919,1
2023-09-01,Алматинская область,Талдыкорган,Кража,43.2057,76.8629,2
2023-09-01,Туркестанская область,Туркестан,Убийство,43.2427,68.339,5
2023-09-02,Восточно-Казахстанская область,Усть-Каменогорск,Кража,50.0419,82.5781,2
2023-09-02,Астана,Астана,Кража,51.2346,71.3655,2
2023-09-02,Астана,Астана,Кража,51.1153,71.5311,1
2023-09-03,Астана,Астана,Кража,51.2462,71.5348,2
2023-09-03,Алматы,Алматы,Мошенничество,43.27,76.7936,3
2023-09-03,Костанайская область,Костанай,Кража,53.2774,63.5339,1
2023-09-03,Алматы,Алматы,Грабёж,43.2409,76.916,3
2023-09-03,Астана,Астана,Грабёж,51.1997,71.5108,3
2023-09-03,Атырауская область,Атырау,Кража,47.0744,51.9367,1
2023-09-03,Алматы,Алматы,Грабёж,43.1623,76.7955,2
2023-09-04,Алматы,Алматы,Кража,43.1862,76.917,2
2023-09-04,Астана,Астана,Грабёж,51.242,71.4436,3
2023-09-04,Алматы,Алматы,Кража,43.2191,76.7644,1
2023-09-05,Атырауская область,Атырау,Кража,47.0339,51.8863,1
2023-09-05,Актюбинская область,Актобе,Кража,50.3563,57.2435,2
2023-09-05,Астана,Астана,Кража,51.225,71.5198,2
2023-09-05,Шымкент,Шымкент,Кража,42.3889,69.5763,1
2023-09-05,Астана,Астана,Мошенничество,51.2178,71.4096,3
2023-09-05,Карагандинская область,Караганда,Грабёж,49.7577,73.0093,3
2023-09-06,Карагандинская область,Караганда,Разбой,49.7591,73.1274,3
2023-09-06,Астана,Астана,Грабёж,51.0836,71.4847,2
2023-09-06,Шымкент,Шымкент,Грабёж,42.3331,69.4974,3
2023-09-06,Восточно-Казахстанская область,Усть-Каменогорск,Кража,49.9988,82.5529,2
2023-09-07,Акмолинская область,Кокшетау,Кража,51.1226,71.4303,1
2023-09-07,Астана,Астана,Разбой,51.0908,71.5463,3
2023-09-07,Атырауская область,Атырау,Кража,47.1564,51.9264,2
2023-09-07,Шымкент,Шымкент,Вымогательство,42.2934,69.6492,3
2023-09-07,Жамбылская область,Тараз,Грабёж,42.9816,71.2855,3
2023-09-07,Акмолинская область,Кокшетау,Изнасилование,51.2402,71.4647,4
2023-09-07,Восточно-Казахстанская область,Усть-Каменогорск,Грабёж,49.9192,82.5332,2
2023-09-08,Атырауская область,Атырау,Кража,47.1582,51.929,1
2023-09-08,Западно-Казахстанская область,Уральск,Кража,51.3201,51.4418,2
2023-09-08,Кызылординская область,Кызылорда,Разбой,44.8313,65.5265,4
2023-09-08,Алматы,Алматы,Грабёж,43.138,76.8983,3
2023-09-09,Астана,Астана,Грабёж,51.1961,71.4676,2
2023-09-09,Северо-Казахстанская область,Петропавловск,Разбой,54.8167,69.1392,3
2023-09-09,Алматинская область,Талдыкорган,Кража,43.1773,76.9423,2
2023-09-09,Акмолинская область,Кокшетау,Кража,51.0839,71.357,1
2023-09-09,Алматы,Алматы,Убийство,43.1403,76.7975,5
2023-09-09,Акмолинская область,Кокшетау,Грабёж,51.071,71.4978,3
2023-09-10,Жамбылская область,Тараз,Разбой,42.8472,71.3358,4
2023-09-10,Атырауская область,Атырау,Убийство,47.0777,51.8103,5
2023-09-10,Астана,Астана,Разбой,51.1545,71.4043,4
2023-09-10,Алматы,Алматы,Грабёж,43.2685,76.8588,3
2023-09-10,Актюбинская область,Актобе,Кража,50.2639,57.165,1
2023-09-10,Алматы,Алматы,Разбой,43.2733,76.8959,4
2023-09-10,Западно-Казахстанская область,Уральск,Кража,51.2836,51.4694,1
2023-09-11,Мангистауская область,Актау,Грабёж,43.6651,51.1585,3
2023-09-11,Астана,Астана,Кража,51.1258,71.3561,1
2023-09-11,Шымкент,Шымкент,Кража,42.2787,69.5876,2
2023-09-11,Алматы,Алматы,Кража,43.1802,76.8073,1
2023-09-11,Актюбинская область,Актобе,Грабёж,50.274,57.211,2
